,Wholesaler,Date,HLs,Materials
132,29379853,2020-04-15,"[4.2, 25.2, 21.0, 16.8, 16.8, 8.4, 4.2, 8.4, 6.72, 4.2, 8.4]","[3530, 10946, 10947, 11766, 19898, 33335, 53566, 61629, 63480, 64665, 66989]"
133,29379853,2020-04-16,"[4.2, 33.6, 42.0, 25.2, 3.36, 21.0, 12.6, 8.4, 4.2, 6.72, 3.36, 4.2, 4.2, 4.2, 4.2]","[3450, 10946, 10947, 11766, 18690, 19898, 20614, 33335, 48537, 63480, 63481, 63482, 64665, 70601, 71316]"
134,29379853,2020-04-27,"[58.8, 16.8, 8.4, 4.2, 3.36, 8.4, 4.2, 4.2]","[10946, 19898, 33335, 61629, 63481, 66989, 70601, 71316]"
135,29379853,2020-05-02,"[4.2, 46.2, 3.36, 16.8, 4.2, 4.2, 4.2, 0.792, 8.4, 3.36, 6.72, 4.2, 8.4, 8.4, 8.4, 0.852]","[3530, 10946, 18690, 19898, 33335, 48537, 53566, 59874, 61629, 63480, 63481, 64665, 66989, 70601, 71316, 77313]"
136,29379853,2020-05-04,"[25.2, 4.2, 4.2]","[11766, 63482, 64665]"
137,29379853,2020-05-06,"[4.2, 4.2, 29.4, 4.2, 8.4, 4.2, 16.8, 4.2, 12.6, 4.2, 4.2, 6.72, 3.36, 4.2, 4.2]","[3530, 10611, 10946, 10947, 11766, 17028, 19898, 20614, 33335, 48537, 53566, 63480, 63481, 63482, 64665]"
138,29379853,2020-05-07,"[4.2, 4.2, 6.72]","[10946, 20614, 63480]"
139,29379853,2020-05-13,"[21.0, 21.0, 21.0, 8.4, 8.4, 4.2, 8.4, 8.4, 4.2, 4.2]","[10946, 10947, 11766, 19898, 20614, 48537, 61629, 66989, 70601, 71316]"
140,29379853,2020-05-15,"[29.4, 21.0, 21.0, 21.0, 4.2, 4.2, 4.2, 4.2, 4.2]","[10946, 10947, 11766, 19898, 48537, 61629, 64665, 66989, 71316]"
141,29379853,2020-05-20,"[4.2, 21.0, 3.36, 4.2, 4.2, 4.2, 3.36, 3.36, 8.4, 4.2, 4.2, 33.6, 33.6]","[3450, 10946, 18690, 20614, 33335, 53566, 63480, 63481, 64665, 70601, 71316, 72328, 78356]"
142,29379853,2020-05-25,"[21.0, 12.6, 8.4, 4.2, 8.4, 4.2, 8.4, 4.2, 6.72, 3.36, 4.2, 8.4, 4.2, 4.2, 8.4, 12.6]","[10946, 10947, 11766, 17028, 19898, 20614, 33335, 61629, 63480, 63481, 64665, 66989, 70601, 71316, 72328, 78356]"
143,29379853,2020-05-26,"[4.2, 4.2, 42.0, 21.0, 29.4, 3.36, 21.0, 16.8, 12.6, 4.2, 4.2, 12.6, 6.72, 3.36, 4.2, 12.6, 8.4, 21.0, 4.2, 4.2, 4.2, 0.9504000000000001]","[3530, 10611, 10946, 10947, 11766, 18690, 19898, 20614, 33335, 48537, 53566, 61629, 63480, 63481, 63482, 64665, 66989, 70572, 70601, 71316, 72328, 76623]"
144,29379853,2020-06-04,"[4.2, 21.0, 21.0, 21.0, 21.0, 8.4, 4.2, 8.4, 0.9798, 3.36, 4.0, 4.2, 0.99, 4.2, 8.4]","[3530, 10946, 10947, 11766, 19898, 33335, 48537, 61629, 63445, 63481, 66738, 66989, 70225, 70601, 71316]"
145,29379853,2020-06-05,"[12.6, 21.0, 12.6, 33.6, 8.4, 4.2, 4.2, 3.36, 3.36, 4.2, 0.852]","[10946, 10947, 11766, 19898, 20614, 48537, 53566, 63480, 63481, 70601, 77313]"
146,29379853,2020-06-09,[16.8],[64665]
147,29379853,2020-06-10,"[4.752000000000001, 21.0, 0.0, 4.752000000000001, 4.2, 8.4, 0.792, 8.4, 0.792, 0.0, 6.72, 6.72, 0.9504000000000001, 1.9008, 0.9504000000000001]","[3337, 10946, 10947, 10957, 17028, 20614, 30822, 33335, 59874, 63466, 63480, 63481, 76623, 76828, 76952]"
148,29379853,2020-06-12,"[33.6, 75.6, 33.6]","[19898, 72328, 78356]"
149,29379853,2020-06-19,"[4.2, 33.6, 42.0, 0.792, 4.2, 0.9798, 6.72, 4.2, 4.2, 0.9504000000000001]","[10611, 10946, 10947, 30822, 48537, 63466, 63481, 63482, 66989, 74529]"
150,29379853,2020-06-24,[16.8],[10947]
151,29379853,2020-06-25,"[67.2, 21.0, 3.36, 21.0, 4.2, 10.08, 6.72, 12.6, 4.2, 0.852]","[10946, 11766, 18690, 20614, 48537, 63480, 63481, 66989, 71316, 77313]"
152,29379853,2020-06-26,"[16.8, 8.4, 42.0, 8.4, 32.0, 33.6]","[10946, 10947, 11766, 66989, 78355, 78356]"
153,29379853,2020-06-29,[16.8],[10946]
154,29379853,2020-07-01,"[8.0, 29.4, 21.0, 21.0, 21.0, 4.2, 0.9798, 0.6, 8.4, 0.9504000000000001, 0.852, 0.9504000000000001]","[9974, 10947, 19898, 20614, 33335, 48537, 63445, 70601, 71316, 76623, 77313, 77589]"
155,29379853,2020-07-02,"[16.8, 8.4, 42.0, 8.4, 10.08, 10.08, 8.4, 42.0, 16.8, 16.0, 8.4, 14.4, 8.4, 14.4]","[10946, 10947, 11766, 61629, 63480, 63481, 66989, 72328, 74342, 78355, 81408, 81409, 81410, 81411]"
156,29379853,2020-07-08,"[0.063, 3.36, 21.0, 10.08, 6.72, 8.4, 0.852]","[10946, 18690, 33335, 63480, 63481, 71316, 77313]"
157,29379853,2020-07-15,"[4.2, 4.2, 21.0, 4.2, 21.0, 0.792, 16.8, 4.2, 4.2, 4.2, 8.4, 4.2, 8.4, 21.0, 0.9504000000000001, 0.9504000000000001, 0.9504000000000001]","[3450, 3530, 10947, 17028, 19898, 30822, 33335, 48537, 53566, 63482, 64665, 66989, 70601, 72328, 74529, 76623, 77589]"
158,29379853,2020-07-21,"[4.2, 4.0, 4.2, 21.0, 21.0, 28.8, 21.0, 4.2, 8.4, 4.2, 4.2, 0.792, 8.4, 4.2, 8.4, 21.0]","[3530, 9974, 10611, 10946, 10947, 11574, 11766, 17028, 20614, 48537, 53566, 59873, 61629, 63482, 71316, 72328]"
159,29379853,2020-07-28,"[4.2, 21.0, 21.0, 3.36, 21.0, 21.0, 8.4, 13.44, 6.72, 4.2, 8.4, 8.4, 21.0, 0.852]","[10611, 10947, 11766, 18690, 19898, 20614, 61629, 63480, 63481, 63482, 66989, 71316, 72328, 77313]"
160,29379853,2020-07-29,[0.1008],[10946]
161,29379853,2020-08-01,"[4.2, 4.2, 21.1092, 25.2, 42.0, 4.2, 3.36, 42.0, 4.2, 8.4, 20.16, 20.16, 4.2, 8.4, 8.4, 8.4, 8.4, 21.0]","[3450, 3530, 10946, 10947, 11766, 17028, 18690, 19898, 53566, 61629, 63480, 63481, 63482, 64665, 66989, 70601, 71316, 78356]"
162,29379853,2020-08-06,"[4.2, 4.0, 21.0, 21.0, 4.2, 4.2, 4.2, 10.08, 21.0, 8.4, 8.4, 2.4, 21.0, 0.9504000000000001, 21.0]","[3530, 9974, 10947, 11766, 17028, 48537, 53566, 63481, 64665, 66989, 70601, 71317, 72328, 76952, 78356]"
163,29379853,2020-08-07,"[37.8, 37.8, 21.0, 21.0, 4.2, 4.2, 8.4, 8.4, 8.4, 21.0, 1.704, 21.0]","[11766, 19898, 20614, 33335, 48537, 53566, 66989, 70601, 71316, 72328, 77313, 78356]"
164,29379853,2020-08-13,"[4.2, 4.2, 3.36, 7.8, 21.0, 8.4, 8.4, 8.4, 20.16, 16.8, 21.0, 8.4, 12.6, 21.0, 21.0]","[3530, 17028, 18690, 20614, 33335, 48537, 53566, 61629, 63480, 63481, 64665, 66989, 70601, 71316, 72328]"
165,29379853,2020-08-14,"[8.0, 0.1092, 3.2, 36.0, 1.8, 4.0, 4.8]","[9974, 10946, 10965, 11574, 59848, 66738, 71317]"
166,29379853,2020-08-19,"[4.2, 4.2, 8.0, 1.6, 43.2, 4.2, 6.72, 33.6, 4.2, 1.8, 8.4, 26.88, 20.16, 8.4, 4.0, 8.4]","[3450, 3530, 9974, 10965, 11574, 17028, 18690, 19898, 53566, 59848, 61629, 63480, 63481, 64665, 66738, 70601]"
167,29379853,2020-08-21,"[42.0, 4.752000000000001, 21.0, 21.0, 21.0, 0.792, 4.2, 8.4, 8.4, 0.9798, 0.9798, 8.4, 8.4, 8.4]","[10947, 10957, 11766, 19898, 20614, 30822, 48859, 53566, 61629, 63445, 63466, 64665, 81408, 81410]"
168,29379853,2020-08-26,"[4.2, 4.2, 21.0, 21.0, 8.4, 4.2, 8.4, 4.2, 8.4, 8.4, 21.0, 8.4]","[3530, 10611, 11766, 19898, 48537, 53566, 61629, 63482, 64665, 66989, 71316, 81410]"
169,29379853,2020-09-01,"[4.752000000000001, 42.0, 4.2, 0.0, 21.0, 8.4, 0.792, 21.0, 0.0, 16.8, 8.4]","[3337, 10947, 17028, 18690, 19898, 20614, 59874, 66989, 70605, 74342, 81408]"
170,29379853,2020-09-16,"[4.752000000000001, 4.2, 4.2, 3.2, 21.0, 0.792, 4.2, 4.2, 8.4, 6.72, 6.72, 4.2, 21.0, 25.2, 0.9504000000000001, 0.852, 8.4, 12.6]","[3337, 3450, 3530, 10965, 11766, 30822, 48537, 53566, 61629, 63480, 63481, 63482, 71316, 74342, 76623, 77313, 81408, 81410]"
171,29379853,2020-09-30,"[4.2, 4.0, 84.0, 28.8, 6.72, 8.4, 4.0, 0.9798, 4.2, 4.2, 0.0]","[3450, 9974, 10946, 11574, 18690, 20614, 54632, 63445, 63482, 64665, 74342]"
172,29379853,2020-10-07,"[7.199999999999999, 16.8, 4.2, 4.2, 84.0, 16.8]","[11574, 19898, 33335, 61629, 62707, 74342]"
173,29379853,2020-10-24,"[4.2, 4.2, 16.8, 21.0, 0.792, 0.792, 4.2, 21.0, 6.72, 4.2, 4.2, 8.4, 8.4, 8.4]","[3530, 10611, 11766, 19898, 59873, 59874, 61629, 62707, 63480, 64665, 66989, 70601, 70605, 74342]"
174,29379853,2020-12-31,"[4.2, 29.4, 12.6, 4.2, 4.2, 4.2, 4.2, 8.4, 6.72, 3.36, 4.2, 4.2, 8.4, 8.4]","[3530, 10946, 10947, 17028, 33335, 48537, 53566, 61629, 63480, 63481, 63482, 64665, 66989, 70601]"
175,29379853,2021-01-11,"[4.2, 42.0, 12.6, 12.6, 12.6, 8.4, 4.2, 0.792, 3.36, 3.36, 4.2, 0.99]","[3450, 10946, 10947, 11766, 19898, 20614, 33335, 59874, 63480, 63481, 70601, 82315]"
176,29379853,2021-01-19,"[0.792, 4.2, 4.2, 12.6, 21.0, 4.2, 3.36, 21.0, 4.2, 8.4, 0.9798, 6.72, 4.2, 8.4, 4.2, 4.2]","[3338, 3530, 10611, 10947, 11766, 17028, 18690, 19898, 33335, 61629, 63445, 63480, 64665, 66989, 70601, 78356]"
177,29379853,2021-02-03,"[42.0, 12.6, 4.2, 4.2, 4.2, 0.792, 0.9504000000000001, 8.4, 3.36, 3.36, 4.2, 8.4, 0.99, 4.2, 4.2, 8.4]","[10946, 10947, 20614, 48537, 53566, 59873, 59942, 61629, 63480, 63481, 64665, 66989, 70225, 70601, 70605, 74342]"
178,29379853,2021-02-16,"[25.2, 8.4, 21.0, 4.2, 21.0, 4.2, 4.2, 4.2, 4.2, 3.36, 3.36, 4.2, 4.2, 8.4, 8.4]","[10946, 10947, 11766, 17028, 19898, 20614, 33335, 48537, 61629, 63480, 63481, 63482, 64665, 66989, 71316]"
179,29379855,2019-08-05,"[4.752000000000001, 64.80000000000001, 25.2, 4.2, 4.752000000000001, 3.36, 16.8, 4.2, 4.2]","[3337, 3372, 10946, 10947, 10957, 18690, 19898, 61629, 71316]"
180,29379855,2019-08-12,"[14.4, 7.199999999999999, 8.0, 4.2, 4.2, 1.6, 14.4, 21.0, 4.2, 11.4048, 4.2, 4.0, 3.36, 4.2, 3.0, 4.0, 4.2, 4.0]","[3372, 3410, 9974, 10946, 10947, 10965, 11574, 11766, 17028, 18827, 20614, 60036, 63480, 64665, 65660, 66738, 66989, 69265]"
181,29379855,2019-08-14,"[36.0, 4.2, 12.8, 4.0, 8.4, 4.2, 14.4, 8.4, 5.702400000000001, 0.792, 0.6, 8.0, 4.0, 4.2, 3.36, 4.2, 8.4]","[3372, 3530, 6013, 9974, 10946, 10947, 11574, 11766, 18827, 30822, 48859, 54632, 60036, 61629, 63481, 66989, 71316]"
182,29379855,2019-08-19,"[50.4, 7.199999999999999, 19.2, 4.0, 8.4, 8.4, 4.752000000000001, 6.4, 8.4, 4.2, 3.36, 9.0, 4.0, 9.504000000000001, 7.199999999999999]","[3372, 3410, 6013, 9974, 10946, 10947, 10957, 10965, 19898, 20614, 63481, 65660, 66738, 67561, 71317]"
183,29379855,2019-08-20,"[36.0, 7.199999999999999, 6.4, 4.2, 43.2, 4.2, 4.0, 7.199999999999999]","[3372, 3410, 6013, 10947, 11574, 19898, 54632, 71317]"
184,29379855,2019-08-27,"[21.6, 4.0, 8.4, 14.4, 3.36, 4.2, 3.36, 4.2, 3.0, 4.2, 9.504000000000001, 4.2, 7.199999999999999]","[3372, 9974, 10946, 11574, 18690, 61629, 63480, 64665, 65660, 66989, 67561, 70601, 71317]"
185,29379855,2019-08-28,"[4.752000000000001, 28.8, 4.2, 6.4, 4.0, 8.4, 28.8, 8.4, 4.2, 4.2, 4.2, 4.752000000000001, 4.752000000000001, 3.36, 7.199999999999999]","[3337, 3372, 3530, 6013, 9974, 10946, 11574, 11766, 19898, 20614, 48537, 59873, 59874, 63480, 71317]"
186,29379855,2019-09-04,"[4.752000000000001, 4.8, 9.600000000000001, 16.8, 4.752000000000001, 1.6, 4.2, 4.2, 4.2, 4.2, 3.36, 6.0, 4.2, 7.199999999999999]","[3337, 3410, 6013, 10946, 10957, 10965, 11766, 17028, 19898, 61629, 63480, 65660, 66989, 71317]"
187,29379855,2019-09-09,"[4.752000000000001, 14.4, 4.8, 6.4, 8.4, 1.6, 14.4, 4.2, 4.2, 0.6, 0.6, 3.36, 4.0, 4.2, 7.199999999999999]","[3337, 3372, 3410, 6013, 10946, 10965, 11574, 11766, 19898, 33335, 48859, 63480, 66738, 70601, 71317]"
188,29379855,2019-09-18,"[0.792, 57.59999999999999, 4.8, 6.4, 1.6, 5.702400000000001, 0.6, 0.6, 0.6, 4.0, 3.0, 4.0, 8.0, 4.2, 7.199999999999999]","[3338, 3372, 3410, 6013, 10965, 18827, 29777, 33335, 48859, 60036, 65660, 66738, 69265, 71316, 71317]"
189,29379855,2019-09-20,"[4.752000000000001, 4.8, 12.8, 4.0, 8.4, 21.6, 8.4, 4.0, 0.6, 4.752000000000001, 4.0, 3.0, 4.0, 4.2, 4.0, 14.4]","[3337, 3410, 6013, 9974, 10946, 11574, 11766, 54632, 57005, 59874, 60036, 65660, 66738, 66989, 69265, 71317]"
190,29379855,2019-09-30,"[21.6, 4.8, 6.4, 8.4, 21.6, 8.4, 3.36, 4.2, 4.2, 4.2, 3.36, 0.6, 4.2, 2.4]","[3372, 3410, 6013, 10946, 11574, 11766, 18690, 19898, 20614, 61629, 63480, 63482, 70601, 71317]"
191,29379855,2019-10-07,"[21.6, 12.6, 21.6, 4.2, 0.6, 4.2, 4.2, 1.2, 0.9798, 3.36, 4.2, 3.0, 4.2, 4.2]","[3372, 10946, 11574, 19898, 33335, 48537, 53566, 57005, 63445, 63481, 64665, 65660, 66989, 71316]"
192,29379855,2019-10-14,"[28.8, 2.4, 4.800000000000001, 16.8, 14.4, 8.4, 4.2, 4.0, 3.0, 4.0, 2.0, 4.0]","[3372, 3410, 6013, 10946, 11574, 11766, 19898, 54632, 65660, 66738, 66780, 69265]"
193,29379855,2019-10-21,"[14.4, 22.4, 16.8, 0.792, 14.4, 12.6, 0.0, 8.4, 1.2, 4.0, 0.0, 4.752000000000001, 4.752000000000001, 4.0, 4.2, 2.4, 16.8, 3.36, 6.0, 4.2, 4.0, 7.199999999999999, 5.702400000000001]","[3372, 6013, 10946, 10958, 11574, 11766, 15800, 19898, 33335, 54632, 58245, 59873, 59874, 60036, 61629, 62706, 62707, 63480, 65660, 66989, 69265, 71317, 72548]"
194,29379855,2019-10-28,"[28.8, 4.752000000000001, 33.6, 4.2, 5.702400000000001, 0.6, 0.6, 1.8, 4.2, 2.4, 3.0, 4.2, 8.0, 4.2]","[3372, 10957, 11574, 17028, 18827, 33335, 48859, 59286, 61629, 62706, 65660, 66989, 69265, 70601]"
195,29379855,2019-11-05,"[4.752000000000001, 21.6, 7.199999999999999, 4.2, 12.8, 1.8, 8.4, 0.792, 28.8, 12.6, 5.702400000000001, 4.2, 1.2, 4.752000000000001, 4.0, 2.4, 4.2, 6.0, 4.0]","[3337, 3372, 3410, 3530, 6013, 10611, 10946, 10958, 11574, 11766, 18827, 19898, 33335, 59874, 60036, 62706, 62707, 65660, 69265]"
196,29379855,2019-11-08,"[4.752000000000001, 4.8, 6.4, 21.6, 4.2, 4.2, 4.752000000000001, 4.2, 3.36, 2.0, 6.0, 4.2]","[3337, 3410, 6013, 11574, 19898, 20614, 59874, 62707, 63480, 63627, 65660, 66989]"
197,29379855,2019-11-18,"[36.0, 6.4, 8.4, 8.4, 4.2, 4.2]","[3372, 6013, 10946, 11766, 61629, 66989]"
198,29379855,2019-11-22,"[21.6, 6.4, 0.0, 4.2, 4.2, 4.2, 2.4, 4.2, 3.36, 4.2, 4.2, 4.2, 0.792, 0.9504000000000001]","[3372, 6013, 15793, 48537, 53566, 61629, 62706, 62707, 63480, 64665, 70601, 71316, 77721, 77995]"
199,29379855,2019-12-03,"[0.792, 14.4, 4.8, 4.2, 8.4, 4.752000000000001, 21.6, 8.4, 1.2, 0.6, 3.0, 4.0, 4.0]","[3338, 3372, 3410, 3530, 10946, 10957, 11574, 19898, 48859, 57005, 65660, 66738, 69265]"
200,29379855,2019-12-09,"[21.6, 6.4, 12.6, 4.2, 28.8, 12.6, 12.6, 4.2, 4.2, 1.5336, 4.752000000000001, 4.752000000000001, 2.4, 3.0, 4.2, 2.4]","[3372, 6013, 10946, 10947, 11574, 11766, 19898, 20614, 48537, 54232, 59873, 59874, 62707, 65660, 66989, 71317]"
201,29379855,2019-12-11,"[72.0, 14.4, 4.2, 19.2, 25.2, 72.0, 12.6, 3.36, 8.4, 8.0, 4.0, 4.2, 3.36, 12.0, 4.0, 8.4, 4.0, 4.2, 4.2, 7.199999999999999, 5.702400000000001]","[3372, 3410, 3530, 6013, 10946, 11574, 11766, 18690, 19898, 54632, 60036, 61629, 63480, 65660, 66738, 66989, 69265, 70601, 71316, 71317, 72548]"
202,29379855,2020-01-09,"[1.584, 14.4, 6.4, 1.2, 8.4, 4.2, 1.6, 8.4, 4.2, 4.2, 13.8024, 4.0, 3.36, 2.0, 4.0, 2.4, 5.702400000000001]","[3338, 3372, 6013, 10611, 10946, 10947, 10965, 11766, 17028, 53566, 54232, 60036, 63481, 63627, 69265, 71317, 77589]"
203,29379855,2020-01-13,"[0.792, 1.9008, 1.9008]","[59874, 59940, 59941]"
204,29379855,2020-01-14,"[28.8, 8.4, 1.6, 14.4, 8.4, 4.2, 4.2, 4.752000000000001, 2.0, 3.0, 4.0, 4.0, 2.4]","[3372, 10946, 10965, 11574, 11766, 19898, 48537, 59874, 63627, 65660, 66738, 69265, 71317]"
205,29379855,2020-01-20,"[57.59999999999999, 16.8, 0.6, 6.0, 2.4]","[3372, 10946, 63482, 65660, 71317]"
206,29379855,2020-01-27,"[4.752000000000001, 7.199999999999999, 6.4, 8.4, 0.792, 7.199999999999999, 8.4, 4.2, 0.6, 27.6048, 4.752000000000001, 4.752000000000001, 4.2, 4.2, 6.0, 4.0, 2.4]","[3337, 3372, 6013, 10946, 10958, 11574, 11766, 20614, 48859, 54232, 59873, 59874, 61629, 63482, 65660, 69265, 71317]"
207,29379855,2020-02-05,"[1.584, 14.4, 2.4, 25.6, 4.2, 1.6, 14.4, 0.6, 4.0, 4.0, 4.0, 4.2, 2.4]","[3338, 3372, 3410, 6013, 10947, 10965, 11574, 57005, 60036, 66738, 69265, 70601, 71317]"
208,29379855,2020-02-09,"[14.4, 7.199999999999999, 1.2, 4.2, 57.59999999999999, 4.2, 1.2, 3.36, 6.0, 4.0, 2.4]","[3372, 3410, 10611, 10946, 11574, 19898, 33335, 63480, 65660, 69265, 71317]"
209,29379855,2020-02-18,"[4.0, 21.0, 4.2, 21.0, 4.0, 4.0, 4.0, 21.0, 4.2, 2.4]","[9974, 10946, 10947, 11766, 54632, 60036, 66738, 70572, 71316, 71317]"
210,29379855,2020-02-20,[4.2],[64665]
211,29379855,2020-02-21,"[4.752000000000001, 21.6, 4.2, 6.4, 16.8, 4.752000000000001, 16.8, 4.2, 4.2, 0.9798, 3.36, 4.0, 4.2, 4.2, 2.4, 2.4, 10.224, 11.404800000000002]","[3337, 3372, 3530, 6013, 10946, 10957, 11766, 19898, 61629, 63445, 63481, 63627, 66989, 70572, 70579, 71317, 77313, 77589]"
212,29379855,2020-03-02,"[4.752000000000001, 38.400000000000006, 14.399999999999999, 6.4, 4.0, 16.8, 8.4, 0.792, 14.4, 8.4, 4.2, 0.792, 4.2, 0.6, 4.2, 4.0, 9.504000000000001, 6.0, 12.0, 4.2, 4.2, 21.6, 10.224]","[3337, 3372, 3410, 6013, 9974, 10946, 10947, 10958, 11574, 11766, 19898, 30822, 48537, 48859, 53566, 54632, 59874, 65660, 69265, 70572, 70601, 71317, 77313]"
213,29379855,2020-03-10,"[0.792, 28.8, 7.199999999999999, 8.4, 6.4, 21.0, 21.6, 21.0, 25.2, 4.2, 4.2, 4.0, 1.2, 4.2, 3.36, 4.2, 3.0, 4.0, 8.4, 4.0, 8.4, 28.8, 15.336]","[3338, 3372, 3410, 3530, 6013, 10946, 11574, 11766, 19898, 20614, 48859, 54632, 57005, 61629, 63480, 64665, 65660, 66738, 66989, 69265, 71316, 71317, 77313]"
214,29379855,2020-03-16,"[28.8, 4.2, 29.4, 8.4, 25.2, 4.2, 3.36, 4.2, 4.2, 4.2, 3.36, 3.36, 4.2, 4.2, 4.2]","[3372, 3530, 10946, 10947, 11766, 17028, 18690, 33335, 48537, 61629, 63480, 63481, 66989, 70601, 71316]"
215,29379855,2020-03-18,"[9.504000000000001, 43.2, 4.0, 4.752000000000001, 9.504000000000001, 4.0, 6.0, 4.0, 10.224]","[3337, 3372, 54632, 59873, 59874, 60036, 65660, 69265, 77313]"
216,29379855,2020-05-06,"[3.6, 4.2, 16.8, 12.6, 4.2, 2.4, 4.2, 4.2, 0.6, 4.2, 16.8, 8.4, 8.4, 16.8, 4.2]","[3450, 10611, 10946, 11766, 20614, 33335, 48537, 53566, 63482, 64665, 66989, 70601, 71316, 72328, 78356]"
217,29379855,2020-05-18,"[4.2, 8.4, 8.4, 4.2, 8.4, 3.36, 3.36, 4.2, 4.2, 4.2, 8.4, 12.6]","[10946, 10947, 19898, 33335, 48537, 63480, 63481, 64665, 66989, 71316, 72328, 78356]"
218,29379855,2020-05-25,"[12.8, 4.0, 29.4, 12.6, 4.2, 3.36, 4.2, 4.2, 3.36, 3.36, 4.2, 12.6, 4.2, 8.4, 4.2, 4.2]","[6013, 9974, 10946, 10947, 11766, 18690, 20614, 53566, 63480, 63481, 63482, 64665, 66989, 70601, 72328, 78356]"
219,29379855,2020-06-01,"[9.504000000000001, 7.199999999999999, 4.0, 4.752000000000001, 0.792, 1.6, 25.2, 4.2, 8.4, 4.2, 4.0, 4.2, 8.4, 4.0, 8.4, 4.2, 8.4, 5.702400000000001, 5.702400000000001, 4.2]","[3337, 3410, 9974, 10957, 10958, 10965, 11766, 17028, 19898, 48537, 60036, 61629, 64665, 66738, 66989, 71316, 72328, 76623, 77589, 78356]"
220,29379855,2020-06-03,"[14.4, 12.8, 12.0, 16.8, 16.8, 4.2, 4.2, 9.504000000000001, 4.2, 11.4048]","[3372, 6013, 9974, 10946, 11766, 19898, 64665, 67561, 72328, 77589]"
221,29379855,2020-06-08,"[37.8, 12.6, 4.2, 4.2, 4.2, 1.2, 3.36, 3.36, 4.2, 4.2, 8.4, 5.702400000000001, 5.112, 4.2]","[10946, 11766, 17028, 19898, 53566, 57005, 63480, 63481, 70601, 71316, 72328, 76623, 77313, 78356]"
222,29379855,2020-06-10,"[28.8, 7.199999999999999, 4.2, 6.4, 8.0, 12.6, 4.2, 3.36, 4.2, 4.2, 4.2, 0.9798, 4.0, 6.0, 4.0, 8.4, 5.112, 8.4]","[3372, 3410, 3530, 6013, 9974, 10946, 10947, 18690, 19898, 33335, 48537, 63445, 63627, 65660, 66738, 72328, 77313, 78356]"
223,29379855,2020-06-15,"[28.8, 6.4, 4.2, 25.200000000000003, 8.4, 4.752000000000001, 21.0, 3.36, 12.600000000000001, 4.2, 4.2, 4.752000000000001, 4.0, 8.4, 3.36, 3.36, 6.0, 4.0, 4.2, 8.4, 7.199999999999999, 4.2, 10.224, 8.4]","[3372, 6013, 10611, 10946, 10947, 10957, 11766, 18690, 19898, 20614, 48537, 59874, 60036, 61629, 63480, 63481, 65660, 66738, 70601, 71316, 71317, 72328, 77313, 78356]"
224,29379855,2020-06-22,"[4.752000000000001, 158.4, 28.8, 4.2, 25.6, 16.0, 50.4, 4.2, 9.504000000000001, 115.19999999999999, 8.4, 0.0, 3.36, 4.2, 4.2, 4.2, 4.0, 1.2, 12.0, 4.2, 3.36, 3.36, 6.0, 4.0, 8.4, 4.2, 21.6, 4.2, 5.702400000000001, 15.336]","[3337, 3372, 3410, 3530, 6013, 9974, 10946, 10947, 10957, 11574, 11766, 15710, 18690, 19898, 48537, 53566, 54632, 57005, 60036, 61629, 63480, 63481, 65660, 66738, 66989, 70601, 71317, 72328, 76623, 77313]"
225,29379855,2020-06-24,"[1.6, 72.0, 8.0, 7.199999999999999, 5.702400000000001]","[10965, 11574, 54632, 71317, 77589]"
226,29379855,2020-06-29,"[14.256000000000002, 93.60000000000001, 43.2, 0.0, 8.4, 32.0, 8.0, 25.200000000000003, 16.8, 4.752000000000001, 1.6, 70.80000000000001, 50.4, 3.36, 8.4, 4.2, 4.2, 0.0, 4.2, 8.0, 4.2, 9.504000000000001, 12.0, 8.4, 6.72, 3.36, 12.0, 8.0, 12.600000000000001, 9.504000000000001, 3.0, 8.4, 0.0, 21.599999999999998, 16.8, 11.404800000000002, 56.232000000000006, 17.107200000000002, 4.2]","[3337, 3372, 3410, 3450, 3530, 6013, 9974, 10946, 10947, 10957, 10965, 11574, 11766, 18690, 19898, 20614, 48537, 48859, 53566, 54632, 57005, 59874, 60036, 61629, 63480, 63481, 65660, 66738, 66989, 67561, 69265, 70601, 71316, 71317, 72328, 76623, 77313, 77589, 78356]"
227,29379855,2020-07-02,"[72.0, 7.199999999999999, 6.4, 4.2, 1.6, 72.0, 4.2, 4.2, 4.2]","[3372, 3410, 6013, 10946, 10965, 11574, 19898, 48537, 71316]"
228,29379855,2020-07-06,"[4.752000000000001, 14.4, 4.2, 29.4, 12.600000000000001, 21.0, 4.2, 4.2, 4.2, 4.2, 4.2, 4.0, 4.2, 4.2, 8.0, 3.0, 4.2, 4.2, 14.4, 8.4, 5.112, 5.702400000000001, 4.2]","[3337, 3372, 3530, 10946, 10947, 11766, 19898, 20614, 33335, 48537, 53566, 54632, 61629, 63482, 66738, 69265, 70601, 71316, 71317, 72328, 77313, 77589, 78356]"
229,29379855,2020-07-09,"[4.752000000000001, 14.4, 4.2, 4.752000000000001, 3.36, 4.752000000000001, 2.376, 0.0, 14.4, 5.702400000000001, 5.702400000000001]","[3337, 3410, 10947, 10957, 18690, 59873, 61685, 61943, 71317, 76623, 77589]"
230,29379855,2020-07-10,[0.0],[15710]
